OrderID,OrderDate,CustomerName,Segment,Region,Product,Category,Quantity,UnitPrice,UnitCost,Revenue,Cost,Profit,Status
ORD0416,2024-07-10,Eve Wilson,Corporate,South,Wireless Keyboard,Accessories,2,49.99,25.0,99.98,50.0,49.98,Pending
ORD0417,2024-05-08,Henry Ford,Consumer,West,Headphones Max,Electronics,2,149.99,80.0,299.98,160.0,139.98,Completed
ORD0418,2024-12-29,Leo Garcia,Consumer,East,Mouse Pro,Accessories,4,29.99,12.0,119.96,48.0,71.96,Pending
ORD0419,2024-02-05,Eve Wilson,Corporate,West,Webcam HD,Accessories,1,79.99,40.0,79.99,40.0,39.99,Pending
ORD0420,2024-06-11,Grace Hopper,Corporate,West,Desk Lamp,Office,4,59.99,28.0,239.96,112.0,127.96,Completed
ORD0421,2024-08-04,Maria Davis,Corporate,West,Mouse Pro,Accessories,2,29.99,12.0,59.98,24.0,35.98,Completed
ORD0422,2024-03-24,Bob Jones,Corporate,East,Monitor HD,Electronics,3,299.99,180.0,899.97,540.0,359.97,Completed
ORD0423,2024-06-26,Alice Smith,Small Business,East,Wireless Keyboard,Accessories,4,49.99,25.0,199.96,100.0,99.96,Completed
ORD0424,2024-05-27,Henry Ford,Small Business,West,Webcam HD,Accessories,3,79.99,40.0,239.97,120.0,119.97,Cancelled
ORD0425,2024-05-21,Isla Fisher,Consumer,South,Desk Lamp,Office,2,59.99,28.0,119.98,56.0,63.98,Cancelled
ORD0426,2024-05-10,Grace Hopper,Corporate,North,Smartphone X,Electronics,5,599.99,350.0,2999.95,1750.0,1249.95,Completed
ORD0427,2024-12-10,Eve Wilson,Consumer,North,Tablet Plus,Electronics,3,449.99,280.0,1349.97,840.0,509.97,Completed
ORD0428,2024-04-26,Diana Prince,Small Business,South,Laptop Pro,Electronics,2,999.99,600.0,1999.98,1200.0,799.98,Completed
ORD0429,2024-03-21,Henry Ford,Consumer,North,Headphones Max,Electronics,1,149.99,80.0,149.99,80.0,69.99,Completed
ORD0430,2024-06-17,Grace Hopper,Corporate,North,Desk Lamp,Office,3,59.99,28.0,179.97,84.0,95.97,Completed
ORD0431,2024-03-05,Jack Ryan,Consumer,North,Smartphone X,Electronics,2,599.99,350.0,1199.98,700.0,499.98,Completed
ORD0432,2024-03-06,Jack Ryan,Corporate,West,Mouse Pro,Accessories,1,29.99,12.0,29.99,12.0,17.99,Completed
ORD0433,2024-12-09,Olivia Brown,Corporate,West,Headphones Max,Electronics,4,149.99,80.0,599.96,320.0,279.96,Completed
ORD0434,2024-07-10,Charlie Brown,Small Business,North,Desk Lamp,Office,3,59.99,28.0,179.97,84.0,95.97,Cancelled
ORD0435,2024-03-08,Noah Wilson,Corporate,East,Monitor HD,Electronics,2,299.99,180.0,599.98,360.0,239.98,Cancelled
ORD0436,2024-04-01,Noah Wilson,Small Business,North,Mouse Pro,Accessories,4,29.99,12.0,119.96,48.0,71.96,Completed
ORD0437,2024-10-10,Jack Ryan,Consumer,East,Webcam HD,Accessories,2,79.99,40.0,159.98,80.0,79.98,Completed
ORD0438,2024-02-13,Alice Smith,Corporate,West,USB Hub,Accessories,3,39.99,18.0,119.97,54.0,65.97,Completed
ORD0439,2024-10-05,Isla Fisher,Small Business,South,Mouse Pro,Accessories,4,29.99,12.0,119.96,48.0,71.96,Completed
ORD0440,2024-11-02,Karen Page,Corporate,West,Tablet Plus,Electronics,5,449.99,280.0,2249.95,1400.0,849.95,Pending
ORD0441,2024-03-25,Henry Ford,Small Business,North,USB Hub,Accessories,4,39.99,18.0,159.96,72.0,87.96,Completed
ORD0442,2024-09-24,Bob Jones,Small Business,West,Desk Lamp,Office,4,59.99,28.0,239.96,112.0,127.96,Completed
ORD0443,2024-04-23,Karen Page,Corporate,North,Tablet Plus,Electronics,3,449.99,280.0,1349.97,840.0,509.97,Pending
ORD0444,2024-06-24,Karen Page,Consumer,West,Laptop Pro,Electronics,5,999.99,600.0,4999.95,3000.0,1999.95,Completed
ORD0445,2024-10-28,Grace Hopper,Consumer,East,USB Hub,Accessories,4,39.99,18.0,159.96,72.0,87.96,Cancelled
ORD0446,2024-01-21,Noah Wilson,Consumer,South,Headphones Max,Electronics,5,149.99,80.0,749.95,400.0,349.95,Pending
ORD0447,2024-08-10,Karen Page,Small Business,West,Mouse Pro,Accessories,2,29.99,12.0,59.98,24.0,35.98,Completed
ORD0448,2024-05-10,Alice Smith,Consumer,West,Wireless Keyboard,Accessories,1,49.99,25.0,49.99,25.0,24.99,Completed
ORD0449,2024-08-14,Maria Davis,Consumer,North,Desk Lamp,Office,5,59.99,28.0,299.95,140.0,159.95,Pending
ORD0450,2024-05-13,Charlie Brown,Consumer,East,Mouse Pro,Accessories,2,29.99,12.0,59.98,24.0,35.98,Completed
ORD0451,2024-08-03,Bob Jones,Corporate,East,USB Hub,Accessories,5,39.99,18.0,199.95,90.0,109.95,Pending
ORD0452,2024-06-04,Henry Ford,Corporate,South,Desk Lamp,Office,5,59.99,28.0,299.95,140.0,159.95,Completed
ORD0453,2024-06-28,Bob Jones,Consumer,East,Wireless Keyboard,Accessories,3,49.99,25.0,149.97,75.0,74.97,Completed
ORD0454,2024-10-05,Frank Castle,Consumer,North,Desk Lamp,Office,3,59.99,28.0,179.97,84.0,95.97,Pending
ORD0455,2024-07-30,Maria Davis,Corporate,South,Tablet Plus,Electronics,1,449.99,280.0,449.99,280.0,169.99,Completed
ORD0456,2024-02-16,Grace Hopper,Corporate,North,Webcam HD,Accessories,4,79.99,40.0,319.96,160.0,159.96,Pending
ORD0457,2024-01-04,Jack Ryan,Consumer,East,Laptop Pro,Electronics,3,999.99,600.0,2999.97,1800.0,1199.97,Cancelled
ORD0458,2024-04-26,Eve Wilson,Corporate,West,Tablet Plus,Electronics,1,449.99,280.0,449.99,280.0,169.99,Pending
ORD0459,2024-12-20,Leo Garcia,Consumer,East,Laptop Pro,Electronics,1,999.99,600.0,999.99,600.0,399.99,Completed
ORD0460,2024-05-13,Karen Page,Small Business,East,Tablet Plus,Electronics,1,449.99,280.0,449.99,280.0,169.99,Completed
ORD0461,2024-11-23,Noah Wilson,Small Business,East,Smartphone X,Electronics,4,599.99,350.0,2399.96,1400.0,999.96,Completed
ORD0462,2024-10-07,Henry Ford,Corporate,South,Monitor HD,Electronics,1,299.99,180.0,299.99,180.0,119.99,Completed
ORD0463,2024-10-01,Isla Fisher,Consumer,East,Tablet Plus,Electronics,3,449.99,280.0,1349.97,840.0,509.97,Completed
ORD0464,2024-10-01,Olivia Brown,Corporate,West,Headphones Max,Electronics,1,149.99,80.0,149.99,80.0,69.99,Cancelled
ORD0465,2024-10-12,Isla Fisher,Consumer,West,Monitor HD,Electronics,1,299.99,180.0,299.99,180.0,119.99,Pending
ORD0466,2024-11-04,Charlie Brown,Consumer,East,USB Hub,Accessories,3,39.99,18.0,119.97,54.0,65.97,Completed
ORD0467,2024-03-08,Leo Garcia,Corporate,North,Monitor HD,Electronics,3,299.99,180.0,899.97,540.0,359.97,Cancelled
ORD0468,2024-04-29,Olivia Brown,Small Business,East,Mouse Pro,Accessories,1,29.99,12.0,29.99,12.0,17.99,Cancelled
ORD0469,2024-02-04,Karen Page,Corporate,South,Laptop Pro,Electronics,4,999.99,600.0,3999.96,2400.0,1599.96,Cancelled
ORD0470,2024-10-30,Diana Prince,Consumer,East,Wireless Keyboard,Accessories,5,49.99,25.0,249.95,125.0,124.95,Pending
ORD0471,2024-07-19,Maria Davis,Consumer,West,Laptop Pro,Electronics,5,999.99,600.0,4999.95,3000.0,1999.95,Completed
ORD0472,2024-08-03,Alice Smith,Consumer,East,Laptop Pro,Electronics,2,999.99,600.0,1999.98,1200.0,799.98,Pending
ORD0473,2024-06-22,Olivia Brown,Small Business,North,Mouse Pro,Accessories,4,29.99,12.0,119.96,48.0,71.96,Completed
ORD0474,2024-04-02,Frank Castle,Consumer,East,Desk Lamp,Office,4,59.99,28.0,239.96,112.0,127.96,Pending
ORD0475,2024-06-27,Diana Prince,Small Business,East,USB Hub,Accessories,5,39.99,18.0,199.95,90.0,109.95,Pending
ORD0476,2024-03-07,Frank Castle,Corporate,West,Monitor HD,Electronics,4,299.99,180.0,1199.96,720.0,479.96,Completed
ORD0477,2024-09-13,Henry Ford,Small Business,South,Headphones Max,Electronics,1,149.99,80.0,149.99,80.0,69.99,Completed
ORD0478,2024-03-01,Leo Garcia,Corporate,South,Smartphone X,Electronics,1,599.99,350.0,599.99,350.0,249.99,Completed
ORD0479,2024-12-27,Alice Smith,Consumer,North,Webcam HD,Accessories,3,79.99,40.0,239.97,120.0,119.97,Cancelled
ORD0480,2024-05-21,Charlie Brown,Consumer,West,Laptop Pro,Electronics,3,999.99,600.0,2999.97,1800.0,1199.97,Completed
ORD0481,2024-10-28,Alice Smith,Corporate,West,Mouse Pro,Accessories,1,29.99,12.0,29.99,12.0,17.99,Completed
ORD0482,2024-12-18,Jack Ryan,Small Business,North,Monitor HD,Electronics,4,299.99,180.0,1199.96,720.0,479.96,Cancelled
ORD0483,2024-12-28,Frank Castle,Corporate,North,Laptop Pro,Electronics,2,999.99,600.0,1999.98,1200.0,799.98,Completed
ORD0484,2024-10-31,Isla Fisher,Consumer,West,Webcam HD,Accessories,5,79.99,40.0,399.95,200.0,199.95,Cancelled
ORD0485,2024-07-01,Isla Fisher,Small Business,North,Tablet Plus,Electronics,3,449.99,280.0,1349.97,840.0,509.97,Completed
ORD0486,2024-11-28,Olivia Brown,Corporate,North,Tablet Plus,Electronics,3,449.99,280.0,1349.97,840.0,509.97,Completed
ORD0487,2024-01-19,Leo Garcia,Consumer,North,Webcam HD,Accessories,4,79.99,40.0,319.96,160.0,159.96,Cancelled
ORD0488,2024-03-30,Grace Hopper,Corporate,North,Laptop Pro,Electronics,5,999.99,600.0,4999.95,3000.0,1999.95,Completed
ORD0489,2024-08-02,Alice Smith,Small Business,West,Headphones Max,Electronics,5,149.99,80.0,749.95,400.0,349.95,Completed
ORD0490,2024-11-19,Noah Wilson,Consumer,East,Smartphone X,Electronics,2,599.99,350.0,1199.98,700.0,499.98,Pending
ORD0491,2024-05-26,Olivia Brown,Consumer,North,Smartphone X,Electronics,5,599.99,350.0,2999.95,1750.0,1249.95,Pending
ORD0492,2024-05-22,Isla Fisher,Small Business,South,Desk Lamp,Office,3,59.99,28.0,179.97,84.0,95.97,Cancelled
ORD0493,2024-11-02,Karen Page,Consumer,South,USB Hub,Accessories,2,39.99,18.0,79.98,36.0,43.98,Completed
ORD0494,2024-02-08,Leo Garcia,Small Business,West,Tablet Plus,Electronics,1,449.99,280.0,449.99,280.0,169.99,Completed
ORD0495,2024-04-02,Frank Castle,Small Business,West,Wireless Keyboard,Accessories,2,49.99,25.0,99.98,50.0,49.98,Completed
ORD0496,2024-09-24,Charlie Brown,Small Business,North,Laptop Pro,Electronics,1,999.99,600.0,999.99,600.0,399.99,Cancelled
ORD0497,2024-07-31,Noah Wilson,Consumer,East,Desk Lamp,Office,5,59.99,28.0,299.95,140.0,159.95,Completed
ORD0498,2024-10-20,Leo Garcia,Consumer,South,Headphones Max,Electronics,1,149.99,80.0,149.99,80.0,69.99,Completed
ORD0499,2024-04-08,Maria Davis,Small Business,North,Smartphone X,Electronics,4,599.99,350.0,2399.96,1400.0,999.96,Cancelled
ORD0500,2024-01-30,Leo Garcia,Corporate,West,Mouse Pro,Accessories,2,29.99,12.0,59.98,24.0,35.98,Completed
ORD0501,2024-06-20,Olivia Brown,Consumer,East,Tablet Plus,Electronics,4,449.99,280.0,1799.96,1120.0,679.96,Completed
ORD0502,2024-11-08,Frank Castle,Consumer,West,Desk Lamp,Office,3,59.99,28.0,179.97,84.0,95.97,Completed
ORD0503,2024-01-07,Diana Prince,Consumer,West,Webcam HD,Accessories,4,79.99,40.0,319.96,160.0,159.96,Completed
ORD0504,2024-10-01,Maria Davis,Corporate,West,Laptop Pro,Electronics,4,999.99,600.0,3999.96,2400.0,1599.96,Completed
ORD0505,2024-05-05,Karen Page,Consumer,North,Tablet Plus,Electronics,3,449.99,280.0,1349.97,840.0,509.97,Cancelled
ORD0506,2024-06-24,Diana Prince,Corporate,North,Webcam HD,Accessories,2,79.99,40.0,159.98,80.0,79.98,Pending
ORD0507,2024-11-20,Noah Wilson,Small Business,East,Laptop Pro,Electronics,5,999.99,600.0,4999.95,3000.0,1999.95,Completed
ORD0508,2024-06-03,Noah Wilson,Corporate,East,Monitor HD,Electronics,2,299.99,180.0,599.98,360.0,239.98,Completed
ORD0509,2024-11-01,Frank Castle,Small Business,North,Desk Lamp,Office,3,59.99,28.0,179.97,84.0,95.97,Cancelled
ORD0510,2024-05-01,Maria Davis,Consumer,South,Desk Lamp,Office,5,59.99,28.0,299.95,140.0,159.95,Pending
ORD0511,2024-03-27,Frank Castle,Corporate,West,Wireless Keyboard,Accessories,3,49.99,25.0,149.97,75.0,74.97,Completed
ORD0512,2024-03-17,Karen Page,Small Business,South,Laptop Pro,Electronics,5,999.99,600.0,4999.95,3000.0,1999.95,Pending
ORD0513,2024-08-11,Frank Castle,Consumer,North,Laptop Pro,Electronics,5,999.99,600.0,4999.95,3000.0,1999.95,Completed
ORD0514,2024-06-10,Maria Davis,Corporate,North,Laptop Pro,Electronics,5,999.99,600.0,4999.95,3000.0,1999.95,Completed
ORD0515,2024-02-11,Bob Jones,Consumer,East,Headphones Max,Electronics,3,149.99,80.0,449.97,240.0,209.97,Completed
ORD0516,2024-01-21,Leo Garcia,Small Business,East,Laptop Pro,Electronics,5,999.99,600.0,4999.95,3000.0,1999.95,Pending
ORD0517,2024-04-01,Olivia Brown,Consumer,East,Tablet Plus,Electronics,1,449.99,280.0,449.99,280.0,169.99,Cancelled
ORD0518,2024-09-29,Charlie Brown,Corporate,West,Smartphone X,Electronics,3,599.99,350.0,1799.97,1050.0,749.97,Completed
ORD0519,2024-10-01,Eve Wilson,Small Business,North,Webcam HD,Accessories,2,79.99,40.0,159.98,80.0,79.98,Pending
ORD0520,2024-04-10,Diana Prince,Corporate,East,Wireless Keyboard,Accessories,1,49.99,25.0,49.99,25.0,24.99,Completed
ORD0521,2024-09-23,Frank Castle,Consumer,East,Wireless Keyboard,Accessories,2,49.99,25.0,99.98,50.0,49.98,Pending
ORD0522,2024-09-02,Karen Page,Small Business,West,Mouse Pro,Accessories,5,29.99,12.0,149.95,60.0,89.95,Cancelled
ORD0523,2024-02-15,Jack Ryan,Corporate,North,Laptop Pro,Electronics,4,999.99,600.0,3999.96,2400.0,1599.96,Completed
ORD0524,2024-10-30,Leo Garcia,Corporate,East,Tablet Plus,Electronics,2,449.99,280.0,899.98,560.0,339.98,Completed
ORD0525,2024-08-03,Grace Hopper,Small Business,East,Monitor HD,Electronics,3,299.99,180.0,899.97,540.0,359.97,Completed
ORD0526,2024-08-29,Alice Smith,Small Business,North,USB Hub,Accessories,3,39.99,18.0,119.97,54.0,65.97,Completed
ORD0527,2024-06-23,Olivia Brown,Small Business,West,Smartphone X,Electronics,4,599.99,350.0,2399.96,1400.0,999.96,Cancelled
ORD0528,2024-11-23,Diana Prince,Consumer,North,Tablet Plus,Electronics,1,449.99,280.0,449.99,280.0,169.99,Completed
ORD0529,2024-12-17,Henry Ford,Small Business,East,Laptop Pro,Electronics,1,999.99,600.0,999.99,600.0,399.99,Completed
ORD0530,2024-07-07,Olivia Brown,Small Business,West,Wireless Keyboard,Accessories,5,49.99,25.0,249.95,125.0,124.95,Completed
ORD0531,2024-08-01,Karen Page,Small Business,South,Mouse Pro,Accessories,5,29.99,12.0,149.95,60.0,89.95,Completed
ORD0532,2024-07-22,Bob Jones,Consumer,West,Desk Lamp,Office,5,59.99,28.0,299.95,140.0,159.95,Completed
ORD0533,2024-08-09,Olivia Brown,Small Business,East,Webcam HD,Accessories,1,79.99,40.0,79.99,40.0,39.99,Completed
ORD0534,2024-04-22,Henry Ford,Small Business,South,Webcam HD,Accessories,2,79.99,40.0,159.98,80.0,79.98,Completed
ORD0535,2024-01-25,Eve Wilson,Consumer,East,Laptop Pro,Electronics,4,999.99,600.0,3999.96,2400.0,1599.96,Cancelled
ORD0536,2024-07-06,Isla Fisher,Small Business,North,Webcam HD,Accessories,5,79.99,40.0,399.95,200.0,199.95,Pending
ORD0537,2024-07-09,Henry Ford,Small Business,North,Tablet Plus,Electronics,2,449.99,280.0,899.98,560.0,339.98,Completed
ORD0538,2024-12-20,Henry Ford,Small Business,South,Monitor HD,Electronics,3,299.99,180.0,899.97,540.0,359.97,Pending
ORD0539,2024-03-01,Charlie Brown,Small Business,South,Smartphone X,Electronics,5,599.99,350.0,2999.95,1750.0,1249.95,Completed
ORD0540,2024-06-10,Jack Ryan,Corporate,West,Webcam HD,Accessories,1,79.99,40.0,79.99,40.0,39.99,Completed
ORD0541,2024-01-13,Henry Ford,Small Business,East,Smartphone X,Electronics,2,599.99,350.0,1199.98,700.0,499.98,Pending
ORD0542,2024-08-02,Noah Wilson,Corporate,East,Smartphone X,Electronics,3,599.99,350.0,1799.97,1050.0,749.97,Completed
ORD0543,2024-08-18,Eve Wilson,Small Business,North,Mouse Pro,Accessories,5,29.99,12.0,149.95,60.0,89.95,Completed
ORD0544,2024-09-25,Eve Wilson,Small Business,North,USB Hub,Accessories,5,39.99,18.0,199.95,90.0,109.95,Completed
ORD0545,2024-08-01,Olivia Brown,Consumer,East,USB Hub,Accessories,1,39.99,18.0,39.99,18.0,21.99,Completed
ORD0546,2024-02-23,Diana Prince,Corporate,South,Desk Lamp,Office,4,59.99,28.0,239.96,112.0,127.96,Completed
ORD0547,2024-11-30,Frank Castle,Corporate,East,Monitor HD,Electronics,5,299.99,180.0,1499.95,900.0,599.95,Pending
ORD0548,2024-01-12,Grace Hopper,Small Business,South,Headphones Max,Electronics,2,149.99,80.0,299.98,160.0,139.98,Completed
ORD0549,2024-05-06,Karen Page,Consumer,West,Smartphone X,Electronics,2,599.99,350.0,1199.98,700.0,499.98,Completed
ORD0550,2024-12-14,Jack Ryan,Corporate,West,USB Hub,Accessories,1,39.99,18.0,39.99,18.0,21.99,Completed
ORD0551,2024-09-20,Isla Fisher,Corporate,North,Headphones Max,Electronics,2,149.99,80.0,299.98,160.0,139.98,Pending
ORD0552,2024-06-04,Karen Page,Consumer,North,USB Hub,Accessories,5,39.99,18.0,199.95,90.0,109.95,Completed
ORD0553,2024-06-10,Leo Garcia,Corporate,East,Tablet Plus,Electronics,1,449.99,280.0,449.99,280.0,169.99,Completed
ORD0554,2024-07-16,Henry Ford,Small Business,North,Tablet Plus,Electronics,1,449.99,280.0,449.99,280.0,169.99,Completed
ORD0555,2024-11-11,Karen Page,Consumer,West,Desk Lamp,Office,2,59.99,28.0,119.98,56.0,63.98,Completed
ORD0556,2024-08-22,Maria Davis,Consumer,North,Headphones Max,Electronics,5,149.99,80.0,749.95,400.0,349.95,Pending
ORD0557,2024-10-07,Noah Wilson,Consumer,North,Laptop Pro,Electronics,4,999.99,600.0,3999.96,2400.0,1599.96,Pending
ORD0558,2024-05-19,Eve Wilson,Corporate,North,Tablet Plus,Electronics,3,449.99,280.0,1349.97,840.0,509.97,Cancelled
ORD0559,2024-02-10,Charlie Brown,Small Business,West,Mouse Pro,Accessories,4,29.99,12.0,119.96,48.0,71.96,Completed
ORD0560,2024-12-26,Leo Garcia,Small Business,North,Tablet Plus,Electronics,4,449.99,280.0,1799.96,1120.0,679.96,Cancelled
ORD0561,2024-04-09,Olivia Brown,Corporate,West,Smartphone X,Electronics,5,599.99,350.0,2999.95,1750.0,1249.95,Completed
ORD0562,2024-11-05,Henry Ford,Corporate,North,USB Hub,Accessories,3,39.99,18.0,119.97,54.0,65.97,Pending
ORD0563,2024-08-24,Bob Jones,Consumer,West,Headphones Max,Electronics,5,149.99,80.0,749.95,400.0,349.95,Pending
ORD0564,2024-01-28,Frank Castle,Consumer,West,Smartphone X,Electronics,3,599.99,350.0,1799.97,1050.0,749.97,Completed
ORD0565,2024-09-08,Karen Page,Small Business,North,Monitor HD,Electronics,5,299.99,180.0,1499.95,900.0,599.95,Completed
ORD0566,2024-02-22,Leo Garcia,Small Business,North,Laptop Pro,Electronics,2,999.99,600.0,1999.98,1200.0,799.98,Completed
ORD0567,2024-12-02,Diana Prince,Corporate,South,Wireless Keyboard,Accessories,2,49.99,25.0,99.98,50.0,49.98,Completed
ORD0568,2024-04-20,Frank Castle,Consumer,West,USB Hub,Accessories,3,39.99,18.0,119.97,54.0,65.97,Pending
ORD0569,2024-06-19,Isla Fisher,Corporate,West,Webcam HD,Accessories,5,79.99,40.0,399.95,200.0,199.95,Completed
ORD0570,2024-12-05,Grace Hopper,Small Business,North,Mouse Pro,Accessories,1,29.99,12.0,29.99,12.0,17.99,Pending
ORD0571,2024-10-09,Frank Castle,Consumer,South,Desk Lamp,Office,4,59.99,28.0,239.96,112.0,127.96,Completed
ORD0572,2024-05-13,Grace Hopper,Consumer,North,USB Hub,Accessories,2,39.99,18.0,79.98,36.0,43.98,Completed
ORD0573,2024-01-07,Diana Prince,Consumer,South,Headphones Max,Electronics,2,149.99,80.0,299.98,160.0,139.98,Pending
ORD0574,2024-05-14,Diana Prince,Small Business,East,Wireless Keyboard,Accessories,4,49.99,25.0,199.96,100.0,99.96,Completed
ORD0575,2024-08-04,Henry Ford,Consumer,South,Webcam HD,Accessories,1,79.99,40.0,79.99,40.0,39.99,Completed
ORD0576,2024-06-05,Bob Jones,Corporate,West,Monitor HD,Electronics,3,299.99,180.0,899.97,540.0,359.97,Cancelled
ORD0577,2024-08-05,Diana Prince,Corporate,West,Headphones Max,Electronics,4,149.99,80.0,599.96,320.0,279.96,Completed
ORD0578,2024-11-07,Diana Prince,Corporate,East,Headphones Max,Electronics,5,149.99,80.0,749.95,400.0,349.95,Pending
ORD0579,2024-01-17,Karen Page,Corporate,West,Mouse Pro,Accessories,1,29.99,12.0,29.99,12.0,17.99,Completed
ORD0580,2024-01-25,Jack Ryan,Small Business,North,USB Hub,Accessories,2,39.99,18.0,79.98,36.0,43.98,Completed
ORD0581,2024-12-16,Leo Garcia,Small Business,East,Wireless Keyboard,Accessories,4,49.99,25.0,199.96,100.0,99.96,Completed
ORD0582,2024-04-11,Henry Ford,Corporate,West,Laptop Pro,Electronics,4,999.99,600.0,3999.96,2400.0,1599.96,Completed
ORD0583,2024-10-08,Alice Smith,Corporate,North,USB Hub,Accessories,2,39.99,18.0,79.98,36.0,43.98,Pending
ORD0584,2024-09-04,Frank Castle,Consumer,South,Monitor HD,Electronics,1,299.99,180.0,299.99,180.0,119.99,Completed
ORD0585,2024-05-01,Eve Wilson,Corporate,North,Smartphone X,Electronics,5,599.99,350.0,2999.95,1750.0,1249.95,Completed
ORD0586,2024-08-10,Noah Wilson,Small Business,South,Desk Lamp,Office,5,59.99,28.0,299.95,140.0,159.95,Cancelled
ORD0587,2024-08-22,Leo Garcia,Consumer,North,Webcam HD,Accessories,4,79.99,40.0,319.96,160.0,159.96,Completed
ORD0588,2024-12-16,Leo Garcia,Corporate,North,Smartphone X,Electronics,3,599.99,350.0,1799.97,1050.0,749.97,Pending
ORD0589,2024-02-17,Henry Ford,Small Business,South,Tablet Plus,Electronics,4,449.99,280.0,1799.96,1120.0,679.96,Completed
ORD0590,2024-09-30,Charlie Brown,Small Business,East,Wireless Keyboard,Accessories,1,49.99,25.0,49.99,25.0,24.99,Completed
ORD0591,2024-04-17,Charlie Brown,Consumer,East,Desk Lamp,Office,4,59.99,28.0,239.96,112.0,127.96,Cancelled
ORD0592,2024-04-16,Karen Page,Consumer,West,Smartphone X,Electronics,1,599.99,350.0,599.99,350.0,249.99,Completed
ORD0593,2024-12-27,Henry Ford,Corporate,West,Smartphone X,Electronics,5,599.99,350.0,2999.95,1750.0,1249.95,Pending
ORD0594,2024-02-08,Alice Smith,Small Business,West,Laptop Pro,Electronics,3,999.99,600.0,2999.97,1800.0,1199.97,Completed
ORD0595,2024-03-26,Leo Garcia,Consumer,North,Mouse Pro,Accessories,5,29.99,12.0,149.95,60.0,89.95,Completed
ORD0596,2024-06-04,Jack Ryan,Small Business,East,Monitor HD,Electronics,5,299.99,180.0,1499.95,900.0,599.95,Cancelled
ORD0597,2024-09-08,Henry Ford,Corporate,East,Webcam HD,Accessories,2,79.99,40.0,159.98,80.0,79.98,Completed
ORD0598,2024-06-03,Isla Fisher,Consumer,East,Mouse Pro,Accessories,5,29.99,12.0,149.95,60.0,89.95,Pending
ORD0599,2024-09-21,Frank Castle,Small Business,East,Desk Lamp,Office,4,59.99,28.0,239.96,112.0,127.96,Completed
ORD0600,2024-06-08,Isla Fisher,Consumer,East,Tablet Plus,Electronics,1,449.99,280.0,449.99,280.0,169.99,Completed
ORD0601,2024-04-26,Noah Wilson,Small Business,East,Tablet Plus,Electronics,4,449.99,280.0,1799.96,1120.0,679.96,Completed
ORD0602,2024-12-11,Noah Wilson,Consumer,South,Headphones Max,Electronics,3,149.99,80.0,449.97,240.0,209.97,Cancelled
ORD0603,2024-06-29,Karen Page,Corporate,West,Monitor HD,Electronics,5,299.99,180.0,1499.95,900.0,599.95,Completed
ORD0604,2024-02-27,Jack Ryan,Consumer,West,Smartphone X,Electronics,1,599.99,350.0,599.99,350.0,249.99,Pending
ORD0605,2024-11-10,Karen Page,Consumer,North,Headphones Max,Electronics,2,149.99,80.0,299.98,160.0,139.98,Cancelled
ORD0606,2024-10-04,Bob Jones,Consumer,North,Desk Lamp,Office,1,59.99,28.0,59.99,28.0,31.99,Cancelled
ORD0607,2024-09-12,Karen Page,Small Business,North,Monitor HD,Electronics,5,299.99,180.0,1499.95,900.0,599.95,Completed
ORD0608,2024-04-18,Leo Garcia,Small Business,East,Desk Lamp,Office,3,59.99,28.0,179.97,84.0,95.97,Completed
ORD0609,2024-05-11,Grace Hopper,Corporate,West,Webcam HD,Accessories,5,79.99,40.0,399.95,200.0,199.95,Completed
ORD0610,2024-08-08,Henry Ford,Consumer,West,Monitor HD,Electronics,5,299.99,180.0,1499.95,900.0,599.95,Completed
ORD0611,2024-11-19,Jack Ryan,Small Business,East,Headphones Max,Electronics,4,149.99,80.0,599.96,320.0,279.96,Cancelled
ORD0612,2024-10-06,Karen Page,Small Business,North,Laptop Pro,Electronics,3,999.99,600.0,2999.97,1800.0,1199.97,Pending
ORD0613,2024-01-24,Henry Ford,Corporate,West,Smartphone X,Electronics,5,599.99,350.0,2999.95,1750.0,1249.95,Completed
ORD0614,2024-06-29,Henry Ford,Small Business,North,Smartphone X,Electronics,1,599.99,350.0,599.99,350.0,249.99,Cancelled
ORD0615,2024-11-08,Maria Davis,Consumer,West,Wireless Keyboard,Accessories,1,49.99,25.0,49.99,25.0,24.99,Cancelled
ORD0616,2024-06-16,Grace Hopper,Small Business,South,USB Hub,Accessories,2,39.99,18.0,79.98,36.0,43.98,Cancelled
ORD0617,2024-06-27,Frank Castle,Small Business,West,Monitor HD,Electronics,3,299.99,180.0,899.97,540.0,359.97,Pending
ORD0618,2024-08-26,Isla Fisher,Consumer,North,Mouse Pro,Accessories,3,29.99,12.0,89.97,36.0,53.97,Completed
ORD0619,2024-01-25,Karen Page,Small Business,South,Smartphone X,Electronics,5,599.99,350.0,2999.95,1750.0,1249.95,Completed
ORD0620,2024-02-08,Henry Ford,Corporate,North,Mouse Pro,Accessories,4,29.99,12.0,119.96,48.0,71.96,Cancelled
ORD0621,2024-09-28,Karen Page,Small Business,East,Webcam HD,Accessories,1,79.99,40.0,79.99,40.0,39.99,Completed
ORD0622,2024-06-10,Olivia Brown,Corporate,North,Desk Lamp,Office,3,59.99,28.0,179.97,84.0,95.97,Completed
ORD0623,2024-09-29,Diana Prince,Small Business,North,Desk Lamp,Office,1,59.99,28.0,59.99,28.0,31.99,Completed
